sessionId,insuredId,primary_anomaly_type,ensembleRiskScore,anomaly_prob,churn_prob,totalKOs,ipChanged,deviceChanged,maxDownloadsIn2Minutes,pingPongCount
7547961-3321-88,57193321,rapid_fire,39.99142074584961,0.9997855,0.0,2,0,0,0,0
5339836-8132-72,36468132,unusual_hour,39.99077224731445,0.9997693,0.0,2,0,0,0,0
4092879-9892-77,75119892,rapid_fire,39.99007797241211,0.999752,0.0,0,0,0,2,0
2184799-6264-86,61156264,rapid_fire,39.990047454833984,0.99975115,0.0,0,0,0,0,0
342261-2961-72,78922961,rapid_fire,39.98953628540039,0.9997384,0.0,2,0,0,0,0
2467768-5929-67,90155929,impossible_seq,39.98918914794922,0.9997297,0.0,1,0,0,1,0
6668705-5441-79,49965441,skip_login,39.9886589050293,0.99971646,0.0,1,0,0,0,0
4598775-3444-94,86943444,skip_login,39.9867057800293,0.99966764,0.0,1,0,0,0,0
9760377-1058-75,76311058,rapid_fire,39.98598098754883,0.9996495,0.0,1,0,0,0,0
7593881-1451-82,19911451,unusual_hour,39.98595428466797,0.9996488,0.0,1,0,0,1,0
7464981-4571-94,33414571,unusual_hour,39.98592758178711,0.9996482,0.0,1,0,0,1,0
7991863-7387-92,64077387,skip_login,39.98553466796875,0.9996383,0.0,1,0,0,0,0
5327957-2311-80,78272311,skip_login,39.985267639160156,0.99963164,0.0,2,0,0,0,1
6346040-3938-85,12183938,unusual_hour,39.98468017578125,0.999617,0.0,2,0,0,0,0
5399042-8492-76,98228492,skip_login,39.984458923339844,0.99961144,0.0,1,0,0,0,1
6631912-9817-96,83289817,unusual_hour,39.98309326171875,0.99957734,0.0,1,0,0,0,0
4508335-9410-66,34969410,skip_login,39.9830207824707,0.99957556,0.0,2,0,0,0,0
6173953-5201-84,66335201,unusual_hour,39.98161315917969,0.9995403,0.0,1,0,0,0,0
2582420-0651-82,43510651,unusual_hour,39.98136520385742,0.99953413,0.0,2,0,0,0,0
3144242-1923-91,23191923,skip_login,39.98100662231445,0.9995252,0.0,1,0,0,0,0
4642704-1110-72,43571110,skip_login,39.98051452636719,0.9995129,0.0,1,0,0,0,0
4602276-6968-75,14296968,unusual_hour,39.978057861328125,0.99945146,0.0,2,0,0,0,0
3360004-4786-85,68564786,unusual_hour,39.97794723510742,0.9994487,0.0,1,0,0,1,0
9168425-8614-80,31638614,skip_login,39.97352981567383,0.9993382,0.0,1,0,0,0,0
9120403-4900-71,93774900,unusual_hour,39.97350311279297,0.9993376,0.0,2,0,0,0,0
6385218-5764-81,90495764,unusual_hour,39.97288513183594,0.9993222,0.0,1,0,0,0,0
624889-6730-93,35396730,unusual_hour,39.972816467285156,0.9993204,0.0,1,0,0,0,0
6796315-9061-81,55149061,unusual_hour,39.972652435302734,0.99931633,0.0,2,0,0,2,0
2543623-4493-83,53384493,unusual_hour,39.96937561035156,0.99923444,0.0,2,0,0,0,0
1620439-2210-81,36722210,unusual_hour,39.96900939941406,0.99922526,0.0,1,0,0,0,0
1755109-1144-83,99581144,unusual_hour,39.96724782652563,0.99844885,0.0019529251700680273,2,0,0,0,0
5861548-4366-75,76114366,skip_login,39.96221160888672,0.9990553,0.0,2,0,0,0,0
9343492-4932-76,84324932,unusual_hour,39.958770751953125,0.9989693,0.0,2,0,0,0,0
4411350-1648-80,44811648,unusual_hour,39.950233459472656,0.9987558,0.0,2,0,0,0,0
5839093-4571-91,33414571,unusual_hour,39.935585021972656,0.9983896,0.0,2,0,0,1,0
7840313-5319-86,29595319,normal,23.41721974933827,0.5764972,0.023822187797681537,1,0,0,0,0
1586538-4876-86,56944876,normal,15.010568597353995,0.00026421493,0.0,1,0,0,3,2
3890610-6250-78,87156250,normal,15.009494822472334,0.00023737056,0.0,1,0,0,1,2
1694783-9720-88,76159720,normal,15.007136634085327,0.00017841585,0.0,1,0,0,0,2
4909796-8614-84,31638614,normal,15.005761449225247,0.00014403622,0.0,1,0,0,1,2
286493-1175-96,79661175,normal,15.004801835864782,0.000120045894,0.0,1,0,0,1,2
1222443-9788-90,32409788,normal,15.003504428081214,8.76107e-05,0.0,1,0,0,0,2
2186593-9286-80,83879286,normal,15.003140532877296,7.851332e-05,0.0,0,0,0,1,2
4612718-6903-83,81316903,normal,15.00285630300641,7.140757e-05,0.0,0,0,0,2,2
6810643-4578-85,68904578,normal,15.002731571905315,6.82893e-05,0.0,0,0,0,0,2
4320275-7472-83,49677472,normal,15.001990093383938,4.9752336e-05,0.0,0,0,0,0,2
3737337-6533-83,84346533,normal,15.001796804368496,4.492011e-05,0.0,0,0,0,0,2
6272332-6518-80,89116518,normal,15.001759466831572,4.398667e-05,0.0,0,0,0,2,2
9610208-2312-79,28402312,normal,15.001655837986618,4.139595e-05,0.0,0,0,0,0,2
6623581-5543-78,44445543,normal,15.00157973903697,3.9493476e-05,0.0,0,0,0,1,2
5089320-9506-65,20109506,normal,15.00112190679647,2.8047669e-05,0.0,0,0,0,2,2
9501514-4950-74,57174950,normal,15.001106409239583,2.7660231e-05,0.0,0,0,0,1,2
7066055-7472-82,49677472,normal,15.001040031434968,2.6000787e-05,0.0,0,0,0,0,2
6874893-5319-85,29595319,normal,15.001002309261821,2.505773e-05,0.0,0,0,0,0,2
7431135-4900-80,93774900,skip_login,6.618545189775022,0.16397767,0.003962557532852993,2,0,0,0,0
2029597-7178-82,66657178,normal,1.8163676261901855,0.04540919,0.0,2,0,0,0,0
9584918-0659-81,76490659,normal,1.4029946327209473,0.035074867,0.0,2,0,0,0,0
2500324-9172-82,76949172,normal,1.032880187034607,0.025822004,0.0,2,0,0,0,0
2689274-4876-83,56944876,normal,0.942927360534668,0.023573184,0.0,2,0,0,0,0
8346216-6250-88,87156250,normal,0.7091307693646419,0.01699035,0.001967784126110002,2,0,0,2,0
100532-9715-76,59829715,normal,0.6858265536373068,0.016414022,0.0019510437206772284,1,0,0,0,0
4594572-1729-85,77221729,normal,0.5998126864433289,0.014995317,0.0,2,0,0,0,0
1150492-5396-85,95445396,normal,0.5996569395065308,0.014991424,0.0,2,0,0,0,0
7819018-9737-74,26339737,normal,0.49295857548713684,0.012323964,0.0,2,0,0,0,0
8242236-8964-90,22978964,normal,0.4772612750530243,0.011931532,0.0,2,0,0,1,0
4222639-1885-81,24671885,normal,0.45323875546455383,0.011330969,0.0,2,0,0,1,0
2850903-8688-79,76588688,normal,0.44762855768203735,0.011190714,0.0,2,0,0,1,0
4076439-8669-87,11358669,normal,0.3899686485585571,0.0015416713,0.02188678632217646,1,0,0,0,0
5875719-1632-71,97381632,normal,0.3832936242321855,0.00068794197,0.023718396401072383,1,0,0,0,0
4076763-9230-90,97899230,normal,0.3636196255683899,0.009090491,0.0,2,0,0,0,0
4274342-8135-77,24968135,normal,0.32397104321284126,0.0014114825,0.017834116199521906,1,0,0,0,0
762630-8377-87,90588377,normal,0.32377660274505615,0.008094415,0.0,2,0,0,0,0
6543413-2311-95,78272311,normal,0.32182538837978253,0.0065507027,0.00398648601822655,1,0,0,0,0
5256874-1110-92,43571110,normal,0.31439904257092005,0.0071213343,0.001969711571556412,2,0,0,2,0
4003069-5396-73,95445396,normal,0.29928329586982727,0.007482082,0.0,2,0,0,1,0
6380231-4366-87,76114366,normal,0.29299196600914,0.0073247994,0.0,2,0,0,2,0
2958350-9885-71,93739885,normal,0.2854278165648166,0.005776899,0.0036234572764885656,0,0,0,0,0
9663312-6510-81,24846510,normal,0.27081555128097534,0.006770389,0.0,2,0,0,2,0
7007732-6102-72,58536102,normal,0.2700481790850345,0.005392408,0.0036234572764885656,0,0,0,0,0
9485670-5929-78,90155929,normal,0.26099318265914917,0.006524829,0.0,2,0,0,2,0
9913537-9559-93,46409559,normal,0.25778503006197845,0.005085829,0.0036234572764885656,0,0,0,0,0
521489-1185-91,52321185,normal,0.2557510776671471,0.0042962353,0.005593444197394465,0,0,0,0,0
6174353-5178-80,88325178,normal,0.24989216029644012,0.006247304,0.0,2,0,0,1,0
820341-9788-67,32409788,normal,0.23696638643741608,0.0059241597,0.0,2,0,0,0,0
1088577-8910-83,75168910,normal,0.23290125414165977,0.0050838897,0.001969711571556412,2,0,0,2,0
9504135-4123-73,20704123,normal,0.2274124253342334,0.004326514,0.0036234572764885656,0,0,0,0,0
891850-4999-78,26094999,normal,0.2271226942539215,0.0056780674,0.0,2,0,0,1,0
5144182-4786-87,68564786,normal,0.19696059823036194,0.004924015,0.0,2,0,0,1,0
4765014-4950-80,57174950,normal,0.1824788749217987,0.004561972,0.0,2,0,0,2,0
7297577-5947-80,10045947,normal,0.17572264780499197,7.761105e-05,0.01150788040038457,0,0,0,0,0
4666073-5319-88,29595319,normal,0.16167360544204712,0.0040418403,0.0,2,0,0,0,0
8665716-4550-78,42954550,normal,0.1463041603565216,0.003657604,0.0,2,0,0,0,0
1039201-1782-81,80051782,normal,0.14337612688541412,0.003584403,0.0,2,0,0,0,1
6326105-1175-79,79661175,normal,0.13765572617794428,0.00045580557,0.007961566902097962,1,0,0,0,0
8238957-1072-72,39331072,normal,0.13108103508309865,0.0010363705,0.005975080883871412,1,0,0,0,0
4136867-5929-74,90155929,normal,0.1273359295498797,0.00032666087,0.007617966287808079,0,0,0,0,0
8944441-5319-75,29595319,normal,0.1261061131954193,0.0031526529,0.0,2,0,0,0,0
9765224-3329-88,70183329,normal,0.12468554079532623,0.0031171385,0.0,2,0,0,0,1
2097026-8669-79,11358669,normal,0.12446276843547821,0.0031115692,0.0,2,0,0,0,0
9652217-7890-84,51497890,normal,0.11867726476091739,0.00011166715,0.007614038588585851,0,0,0,0,0
4373067-0240-85,69040240,normal,0.11859362966541048,0.00010957627,0.007614038588585851,0,0,0,0,0
1514080-0491-70,30500491,normal,0.11657450348138809,0.0029143626,0.0,2,0,0,1,0
9022381-6953-86,84526953,normal,0.11524242788553238,0.0021310607,0.002,1,0,0,0,0
5081606-7304-71,31547304,normal,0.11401578116305724,3.64158e-05,0.007503943274468552,0,0,0,0,0
1977030-9817-91,83289817,normal,0.10566384345293045,0.0026415961,0.0,2,0,0,0,0
4983458-7738-89,58497738,normal,0.0978568035364151,0.0016964201,0.002,1,0,0,0,0
7004609-6260-70,11176260,normal,0.09619934717786485,0.00029622077,0.005623367770660039,0,0,0,0,0
2294868-1104-80,37941104,normal,0.0947408527135849,0.0023685214,0.0,2,0,0,0,1
3830716-4323-93,74584323,normal,0.0933439094834697,0.00023488552,0.0055965659288113095,0,0,0,0,0
1071132-9230-92,97899230,normal,0.09308880775272972,0.00022141215,0.0056154881436626955,0,0,0,0,0
7396713-4366-76,76114366,normal,0.09293307517310606,0.00020678021,0.00564412447600936,0,0,0,0,0
4242741-1545-89,64011545,normal,0.09178970754146576,0.0022947427,0.0,1,0,0,0,0
6448873-3292-86,75583292,normal,0.09001901176047578,0.0001430532,0.00561979226037678,0,0,0,0,0
8910869-7425-85,18577425,normal,0.089124357305465,2.4839012e-05,0.005875386459193982,0,0,0,0,0
9698363-3538-72,48973538,normal,0.08706153929233551,0.0021765386,0.0,2,0,0,2,0
8384651-1072-93,39331072,normal,0.08667011863415755,5.0388477e-05,0.005643638643655722,0,0,0,0,0
8712916-7387-85,64077387,normal,0.08529241247997241,3.8331586e-05,0.005583943274468552,0,0,0,0,0
8369589-5201-79,66335201,normal,0.08184633404016495,0.0020461583,0.0,2,0,0,3,0
298488-3100-75,38303100,normal,0.0714835673570633,0.0017870892,0.0,1,0,0,0,0
9669416-1058-73,76311058,normal,0.06753694351587877,0.00032902436,0.003625064586483231,0,0,0,0,0
6182490-6250-90,87156250,normal,0.06271459755441866,0.00020383121,0.0036374232650739097,0,0,0,0,0
435837-0491-74,30500491,normal,0.062347242654222375,0.00018465106,0.0036640800255608643,0,0,0,0,0
5030243-9506-83,20109506,normal,0.0621207728295353,0.00018418895,0.003650214332235038,0,0,0,0,0
5357524-7724-88,27557724,normal,0.06119780416554532,0.00016591138,0.0036374232650739097,0,0,0,0,0
2119485-1144-84,99581144,normal,0.061190334860280464,5.1183993e-05,0.003942865009981414,0,0,0,0,0
5217189-6730-86,35396730,normal,0.060925554881128365,0.0001543085,0.003650214332235038,0,0,0,0,0
6364102-5754-71,94265754,normal,0.06062210623759299,0.00014672228,0.003650214332235038,0,0,0,0,0
5255767-9559-92,46409559,normal,0.06019296210843592,0.00013599367,0.003650214332235038,0,0,0,0,0
9620792-9061-73,55149061,normal,0.059197826189461566,0.000115911935,0.0036374232650739097,0,0,0,0,0
9137078-3734-90,46443734,normal,0.058450879644822526,0.00011945884,0.003578168409829103,0,0,0,0,0
8557416-1144-87,99581144,normal,0.057346319135827675,5.6606492e-05,0.0036721373013276428,0,0,0,0,0
9536343-1492-73,36481492,normal,0.05722860246896744,0.0014307151,0.0,1,0,0,0,0
9654737-0491-69,30500491,normal,0.05629006300749424,0.00066279055,0.0019852293609791617,1,0,0,0,0
8410270-2332-92,27322332,normal,0.051669202994159405,0.00056320516,0.0019427330709729951,1,0,0,1,0
7942153-1110-89,43571110,normal,0.051434896886348724,0.0012858724,0.0,1,0,0,1,0
6256220-8669-93,11358669,normal,0.0467243418097496,0.0011681085,0.0,1,0,0,1,0
7981507-5764-92,90495764,normal,0.04499072581529617,0.0011247682,0.0,1,0,0,0,0
6654030-5441-82,49965441,normal,0.04410959407687187,0.0011027398,0.0,1,0,0,1,0
5754740-5257-83,60355257,normal,0.04280573129653931,0.0010701433,0.0,1,0,0,0,0
2833115-5754-82,94265754,normal,0.04250282049179077,0.0010625705,0.0,1,0,0,0,0
5568608-4974-89,59884974,normal,0.039716366678476334,0.0009929092,0.0,1,0,0,1,0
6611870-6424-71,59396424,normal,0.03960461914539337,0.0009901155,0.0,1,0,0,0,0
5798023-2180-87,94762180,normal,0.038851458579301834,0.00097128644,0.0,1,0,0,0,0
6925553-9892-88,75119892,normal,0.03841003403067589,0.00096025085,0.0,1,0,0,1,0
884596-9215-81,64939215,normal,0.038175445050001144,0.00095438614,0.0,1,0,0,0,0
9825814-7464-81,37787464,normal,0.03815174719521175,0.00032422467,0.0016788506645817026,0,0,0,0,0
6725162-0967-80,42340967,normal,0.037841136306524276,0.0001960284,0.002,1,0,0,2,0
4580062-5257-70,60355257,normal,0.0373726412653923,0.0009343161,0.0,1,0,0,0,0
3809857-6102-85,58536102,normal,0.036481861025094986,0.0009120465,0.0,2,0,0,0,0
5177107-4578-75,68904578,normal,0.03546293079853058,0.0008865733,0.0,1,0,0,0,0
6438960-7724-84,73967724,normal,0.03530516347118984,0.00025306008,0.0016788506645817026,0,0,0,0,0
1775958-3826-71,10153826,normal,0.03488945544453034,0.00012774918,0.001985299216420498,1,0,0,0,1
5999941-1072-82,39331072,normal,0.03446717990764747,0.0002321105,0.0016788506645817026,0,0,0,0,0
4174578-4442-78,25474442,normal,0.034451029842881065,0.00023170674,0.0016788506645817026,0,0,0,0,0
3639296-9559-89,46409559,normal,0.03440563159265886,0.0002305718,0.0016788506645817026,0,0,0,0,0
2529932-8594-82,17528594,normal,0.034059327095746994,0.0008514832,0.0,1,0,0,1,0
2090898-8451-77,59358451,normal,0.034038765935388904,0.00022140014,0.0016788506645817026,0,0,0,0,0
4088590-7724-91,27557724,normal,0.033582977559505955,9.9641904e-05,0.0019731534384250017,0,0,0,0,0
4073699-0911-81,15830911,normal,0.03349068166890512,0.00020769805,0.0016788506645817026,0,0,0,0,0
5803054-7304-72,31547304,normal,0.03348484600165258,0.00020755215,0.0016788506645817026,0,0,0,0,0
8863874-8990-84,25358990,normal,0.03307871671595941,0.00019739893,0.0016788506645817026,0,0,0,0,0
7825883-5732-90,11185732,normal,0.03284246101975441,0.0008210615,0.0,1,0,0,2,0
888368-5543-88,44445543,normal,0.03277287259697914,0.0008193218,0.0,1,0,0,1,0
5373677-4442-85,25474442,normal,0.03242552012407551,0.000181069,0.0016788506645817026,0,0,0,0,0
3582445-1211-91,30561211,normal,0.032329608334390025,0.00017867121,0.0016788506645817026,0,0,0,0,0
1824036-9215-83,64939215,normal,0.03223319130220781,0.00017626079,0.0016788506645817026,0,0,0,0,0
1933952-0788-80,22270788,normal,0.032104069946495395,0.00017303275,0.0016788506645817026,0,0,0,0,0
1250963-8525-75,54138525,normal,0.03191473392972122,0.00016829935,0.0016788506645817026,0,0,0,0,0
7879256-2332-86,27322332,normal,0.031832993609992366,0.00016625584,0.0016788506645817026,0,0,0,0,0
2556857-8990-91,25358990,normal,0.031505197286605835,0.00078763,0.0,1,0,0,3,0
9344926-7054-89,80787054,normal,0.03149814864780039,4.7727688e-05,0.0019726027397260273,0,0,0,0,0
6324098-5929-81,90155929,normal,0.03134417405554424,0.00015403536,0.0016788506645817026,0,0,0,0,0
5369572-4323-89,74584323,normal,0.031284364054141145,0.0001525401,0.0016788506645817026,0,0,0,0,0
1616561-7464-83,37787464,normal,0.031240051612257957,0.0007810013,0.0,1,0,0,0,0
6629586-1885-77,24671885,normal,0.031192174181342125,0.00077980437,0.0,1,0,0,1,0
6031168-6250-68,87156250,normal,0.031177873836991884,0.00014987784,0.0016788506645817026,0,0,0,0,0
1975705-4154-78,34034154,normal,0.03099112624805182,4.8156893e-05,0.0019376567052924035,0,0,0,0,0
6035744-3444-92,86943444,normal,0.03097941353917122,0.00077448535,0.0,1,0,0,0,0
1231216-1632-92,97381632,normal,0.03089968452432523,0.00014292312,0.0016788506645817026,0,0,0,0,0
4100382-0788-76,22270788,normal,0.030841846598473884,0.00014147717,0.0016788506645817026,0,0,0,0,0
1300630-8669-71,11358669,normal,0.03077937290072441,0.0007694843,0.0,1,0,0,0,0
5052930-9215-80,64939215,normal,0.030727084374216892,0.00013860811,0.0016788506645817026,0,0,0,0,0
9383201-6871-78,39376871,normal,0.030584966763854027,0.00076462416,0.0,1,0,0,0,0
6574700-6730-80,35396730,normal,0.030446053413113055,3.4530072e-05,0.0019376567052924035,0,0,0,1,0
3585948-6510-83,24846510,normal,0.030433917066243984,0.00013127892,0.0016788506645817026,0,0,0,0,0
3107606-4154-87,34034154,normal,0.030312872841361922,4.4620654e-05,0.0019018697785439598,0,0,0,0,1
6816016-6953-89,84526953,normal,0.03008582826906214,0.0001225767,0.0016788506645817026,0,0,0,0,0
873992-9286-75,83879286,normal,0.0298163791982384,5.283037e-05,0.0018468776180962819,0,0,0,2,0
9998886-7689-84,70937689,normal,0.029797795808104374,0.0001153759,0.0016788506645817026,0,0,0,0,0
4492803-8135-85,24968135,normal,0.029739605376658537,0.00011392113,0.0016788506645817026,0,0,0,0,0
4771874-8451-86,59358451,normal,0.029739244489160873,0.000113912116,0.0016788506645817026,0,0,0,0,0
6385844-2180-78,94762180,normal,0.02972873730787406,0.00011364944,0.0016788506645817026,0,0,0,0,0
1681061-4572-90,15254572,normal,0.029722378237334587,0.00011349046,0.0016788506645817026,0,0,0,0,0
1779018-8723-78,70908723,normal,0.02964969689228902,0.00011167343,0.0016788506645817026,0,0,0,0,0
2584388-8594-71,17528594,normal,0.029632330520240165,0.000111239264,0.0016788506645817026,0,0,0,0,0
2993569-2332-80,27322332,normal,0.029617043791500427,0.0001108571,0.0016788506645817026,0,0,0,0,0
5143754-0324-82,48100324,normal,0.02958311477878461,0.00011000887,0.0016788506645817026,0,0,0,0,0
6673037-0842-86,45740842,normal,0.029535348175255157,0.000108814704,0.0016788506645817026,0,0,0,0,0
9507227-7425-89,18577425,normal,0.029491368681192398,0.0007372842,0.0,1,0,0,0,0
7543389-7738-87,58497738,normal,0.029388188498256303,0.00010513572,0.0016788506645817026,0,0,0,0,0
9159179-7286-78,55537286,normal,0.029278064726082183,0.00010238262,0.0016788506645817026,0,0,0,0,0
8390429-0240-83,69040240,normal,0.02925613522529602,0.00073140336,0.0,1,0,0,1,0
3414430-5970-80,76515970,normal,0.029222498761651613,0.00010099347,0.0016788506645817026,0,0,0,0,0
6225035-6903-74,81316903,normal,0.02917538594656954,9.9815654e-05,0.0016788506645817026,0,0,0,0,0
1739795-4932-89,84324932,normal,0.02913987834208975,9.892796e-05,0.0016788506645817026,0,0,0,0,0
8254117-9410-77,34969410,normal,0.029066506773233414,0.0007266627,0.0,1,0,0,0,0
4228299-4571-85,33414571,normal,0.02898367866873741,0.00072459196,0.0,1,0,0,1,0
6890852-1648-78,44811648,normal,0.02862379141151905,0.0007155948,0.0,1,0,0,1,0
5459840-8525-82,54138525,normal,0.028562603518366814,0.0007140651,0.0,1,0,0,0,0
1332462-0967-74,42340967,normal,0.02790459245443344,0.0006976148,0.0,1,0,0,0,0
8511859-9817-94,83289817,normal,0.027746187523007393,0.0006936547,0.0,1,0,0,0,0
6959164-7425-75,18577425,normal,0.02769443392753601,0.00069236086,0.0,2,0,0,0,0
2730016-1451-73,19911451,normal,0.027655508369207382,0.0006913877,0.0,1,0,0,0,0
8673178-9720-72,76159720,normal,0.027646412996793684,0.000115187366,0.00153592790279752,0,0,0,1,0
1059896-6919-87,76106919,normal,0.027575749903917313,0.0006893937,0.0,1,0,0,0,0
1799774-8723-75,70908723,normal,0.027118699625134468,0.0006779675,0.0,1,0,0,0,0
5348468-7425-92,18577425,normal,0.027030929923057556,0.00067577325,0.0,1,0,0,0,0
532094-7178-69,66657178,normal,0.026727885007858276,0.0006681971,0.0,1,0,0,1,0
4357037-6518-77,89116518,normal,0.026529531925916672,0.0006632383,0.0,1,0,0,1,0
5282400-9788-81,32409788,normal,0.02640466019511223,0.0006601165,0.0,1,0,0,0,0
8887324-0213-73,32910213,normal,0.0263781388460049,8.348051e-05,0.00153592790279752,0,0,0,1,0
6290250-4123-82,20704123,normal,0.02617040548309177,7.828717e-05,0.00153592790279752,0,0,0,1,0
9615255-5257-86,60355257,normal,0.026028867269153294,7.474872e-05,0.00153592790279752,0,0,0,1,1
4088245-4717-88,86054717,normal,0.025891415774822235,0.0006472854,0.0,1,0,0,2,0
4380747-7738-78,58497738,normal,0.02579161897301674,0.0006447905,0.0,1,0,0,2,0
5941792-5580-75,69605580,normal,0.025708472356200218,0.0006427118,0.0,1,0,0,1,0
485259-0213-71,32910213,normal,0.0255125832448104,6.1841616e-05,0.00153592790279752,0,0,0,1,0
4053343-7286-94,55537286,normal,0.025404926389455795,0.0006351232,0.0,1,0,0,1,0
7603405-8492-88,98228492,normal,0.025344006717205048,0.00063360017,0.0,1,0,0,1,0
7255782-8525-90,54138525,normal,0.0251425988210687,5.2592004e-05,0.00153592790279752,0,0,0,1,0
7280921-2210-74,36722210,normal,0.02512744814157486,0.0006281862,0.0,1,0,0,0,0
8528054-9885-87,93739885,normal,0.02449988542891532,3.6524172e-05,0.00153592790279752,0,0,0,1,1
2632271-4040-85,58984040,normal,0.024209770065019426,2.9271287e-05,0.00153592790279752,0,0,0,1,0
2728583-9230-82,97899230,normal,0.024040329659576115,2.5035277e-05,0.00153592790279752,0,0,0,1,0
3678890-1632-85,97381632,normal,0.02400243654847145,0.0006000609,0.0,1,0,0,1,0
1348819-4900-82,93774900,normal,0.02394750334158033,2.271462e-05,0.00153592790279752,0,0,0,1,1
